"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000197168","NEK5",121.038211259753,0.577022230130044,0.491868070131152,1.17312398419395,0.240746089757956,0.874844316935471
"ENSG00000128789","PSMG2",412.968177477441,0.296462385152063,0.252715749367885,1.17310609209596,0.24075326379371,0.874844316935471
"ENSG00000145337","PYURF",483.841971261193,0.270982256762994,0.231009536585143,1.17303493513186,0.240781796460425,0.874844316935471
"ENSG00000154678","PDE1C",53.628469559604,-1.11626639759649,0.951848432885741,-1.17273544718909,0.240901911863364,0.874844316935471
"ENSG00000069020","MAST4",2047.96737612289,-0.338173537875198,0.288389877569082,-1.17262624030273,0.240945721884756,0.874844316935471
"ENSG00000272720","CTA-228A9.3",68.5978166243182,-0.553252791495945,0.471838554468902,-1.1725468091913,0.240977590420783,0.874844316935471
"ENSG00000261618","RP11-79H23.3",79.4610597503908,0.733114438299133,0.625233855763349,1.17254437126421,0.24097856858784,0.874844316935471
"ENSG00000112787","FBRSL1",387.363243231028,-0.579396782656467,0.494180015359383,-1.17244073950484,0.241020151241118,0.874844316935471
"ENSG00000164151","ICE1",1804.13111493881,0.151909066539302,0.129573251034406,1.17237983400575,0.241044592170847,0.874844316935471
"ENSG00000198496","NBR2",113.337107240089,-0.399229792856608,0.34069803422105,-1.17179951968136,0.241277555590179,0.874844316935471
"ENSG00000104518","GSDMD",316.694516947894,0.396693408583081,0.338537708282804,1.17178500024492,0.241283386355664,0.874844316935471
"ENSG00000074582","BCS1L",257.134770765115,-0.314472807681547,0.268471272640269,-1.17134620992734,0.241459644091029,0.874844316935471
"ENSG00000214517","PPME1",860.535147677293,0.225378010551462,0.192453597475663,1.17107715058411,0.241567767387565,0.874844316935471
"ENSG00000171224","C10orf35",68.1809453316225,-0.31984374196708,0.273129228963411,-1.17103447031635,0.241584921869761,0.874844316935471
"ENSG00000172366","MCRIP2",130.973322902733,-0.770803459681823,0.65826260400487,-1.17096650332596,0.241612241615536,0.874844316935471
"ENSG00000172348","RCAN2",203.633230929272,-0.547273879056463,0.46740184570191,-1.17088514752142,0.241644945935787,0.874844316935471
"ENSG00000007384","RHBDF1",561.251345713291,-0.405130940484163,0.34613462883644,-1.1704432516505,0.241822638623452,0.874844316935471
"ENSG00000117528","ABCD3",1296.82997131788,0.32645248392343,0.278938302708539,1.17033939316874,0.24186441495482,0.874844316935471
"ENSG00000050130","JKAMP",733.310324845649,0.431278233383838,0.3685160265079,1.17031065777703,0.241875974457464,0.874844316935471
"ENSG00000176046","NUPR1",1964.95543912289,-0.411980844840401,0.352047185031714,-1.17024325816804,0.241903089096958,0.874844316935471
"ENSG00000164970","FAM219A",274.7317805102,-0.333696693603585,0.285176874228771,-1.17013938982966,0.24194487917317,0.874844316935471
"ENSG00000174405","LIG4",375.175342695136,0.383345460235267,0.327611537275408,1.17012197868052,0.241951884819865,0.874844316935471
"ENSG00000198198","SZT2",1634.5718072344,-0.374059066672521,0.319740139400524,-1.16988460496026,0.242047410066449,0.874844316935471
"ENSG00000155085","AK9",219.277879335734,0.344592156238925,0.294598639512575,1.16970043313529,0.242121543789621,0.874844316935471
"ENSG00000140464","PML",574.173486047654,-0.404777335803153,0.3460582297137,-1.16967984300802,0.242129832818677,0.874844316935471
"ENSG00000144713","RPL32",7729.92148559238,-0.362041905391434,0.309537637869839,-1.16962159394546,0.242153283399066,0.874844316935471
"ENSG00000130731","METTL26",221.184865633184,-0.472547113382849,0.404058133321221,-1.16950278787528,0.242201118671757,0.874844316935471
"ENSG00000197471","SPN",102.550551390062,-0.457977794416773,0.39161402977783,-1.16946217344816,0.242217472914561,0.874844316935471
"ENSG00000203668","CHML",399.050094434881,0.308252002211244,0.263610688025481,1.16934561538509,0.242264411753622,0.874844316935471
"ENSG00000138413","IDH1",6850.77087610328,0.499269241328238,0.427091072327853,1.16899947968235,0.242403841007065,0.874844316935471
"ENSG00000114354","TFG",1232.08254043572,0.189505881958829,0.162122784398557,1.16890344970238,0.242442533489088,0.874844316935471
"ENSG00000116299","KIAA1324",9454.90900590633,0.451161855347225,0.386017275543536,1.1687607885216,0.242500022673907,0.874844316935471
"ENSG00000136874","STX17",914.512542430913,0.234909997716135,0.200993379116079,1.1687449544319,0.24250640404004,0.874844316935471
"ENSG00000214706","IFRD2",566.161252267194,-0.422310882759269,0.361552648805881,-1.16804809521949,0.242787365311176,0.874844316935471
"ENSG00000168393","DTYMK",179.747408780079,-0.347603067635462,0.297637631473161,-1.16787338319754,0.242857841967093,0.874844316935471
"ENSG00000171813","PWWP2B",123.559403231324,-0.46824000822628,0.40099373163864,-1.16769907178559,0.242928171354123,0.874844316935471
"ENSG00000281398","SNHG4",175.976915612027,-0.639398890712462,0.547579141352631,-1.16768306610989,0.242934629878206,0.874844316935471
"ENSG00000148288","GBGT1",57.9833056357858,-0.502772525225936,0.43059638237786,-1.16761901818474,0.242960475360073,0.874844316935471
"ENSG00000196792","STRN3",1087.66198683174,0.270533862395541,0.231814459746341,1.16702755596682,0.243199241512379,0.874844316935471
"ENSG00000168743","NPNT",4351.23231001978,-0.490132272650228,0.420019112574707,-1.16692849914788,0.243239245670562,0.874844316935471
"ENSG00000198276","UCKL1",366.253254396482,-0.403374080718469,0.345759693680461,-1.16663129939967,0.243359297726433,0.874844316935471
"ENSG00000176896","TCEANC",126.409304874119,-0.373577547055168,0.320226154324873,-1.16660535690089,0.243369779018803,0.874844316935471
"ENSG00000129518","EAPP",500.120168146795,0.312228340819157,0.267673593765893,1.16645178340689,0.243431832302844,0.874844316935471
"ENSG00000230715","RP11-274B21.4",74.4541052379515,-1.08814085283341,0.932919406923434,-1.1663824814427,0.243459838265318,0.874844316935471
"ENSG00000137177","KIF13A",2832.48381339241,-0.279823666045483,0.239955633470798,-1.16614751651387,0.243554807964836,0.874844316935471
"ENSG00000164329","PAPD4",1263.17116036395,0.260998338489144,0.223849186871715,1.1659561606481,0.243632170689322,0.874844316935471
"ENSG00000100084","HIRA",63.6722989803941,-0.453351286567426,0.388856313590469,-1.16585810933979,0.243671818265653,0.874844316935471
"ENSG00000116017","ARID3A",122.260694645609,-0.582685219468141,0.499867024276794,-1.1656804533389,0.243743665975675,0.874844316935471
"ENSG00000068697","LAPTM4A",1470.19682318583,0.32022987467972,0.274743935478852,1.16555757316933,0.243793369928068,0.874844316935471
"ENSG00000157916","RER1",1374.61137508323,0.243899589775052,0.209274763478552,1.16545151322103,0.243836275972489,0.874844316935471
"ENSG00000146197","SCUBE3",102.328757825499,0.400266282081114,0.343505625358034,1.16523938047279,0.243922109173727,0.874844316935471
"ENSG00000128923","FAM63B",1889.456367753,0.348161302489814,0.298816705344629,1.16513332843381,0.243965027929787,0.874844316935471
"ENSG00000033178","UBA6",1954.08356578569,0.331599041672892,0.284603807303406,1.16512510782889,0.243968354991009,0.874844316935471
"ENSG00000084072","PPIE",439.480271431462,0.23192250933529,0.199057568264831,1.16510269545107,0.243977425939497,0.874844316935471
"ENSG00000126870","WDR60",454.056848212647,-0.460787640343653,0.395512014111958,-1.16504081773156,0.244002470902257,0.874844316935471
"ENSG00000173209","AHSA2",1411.97374687595,-0.456712808914086,0.392019542378718,-1.16502561617928,0.244008623995955,0.874844316935471
"ENSG00000096093","EFHC1",611.622960428793,-0.228459295333552,0.196131539283388,-1.16482691242969,0.244089062829774,0.874844316935471
"ENSG00000172671","ZFAND4",429.800794618059,0.167689525817747,0.144002045909063,1.16449405117231,0.244223852745797,0.874844316935471
"ENSG00000081059","TCF7",150.831283167539,0.520725231361843,0.447241235696454,1.16430505463334,0.244300408875321,0.874844316935471
