"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000112276","BVES",113.491853323534,1.0977870612574,0.469008437289942,2.34065525046994,0.0192499331710268,0.998304629206928
"ENSG00000092377","TBL1Y",162.295503336932,-0.525400841388632,0.22481016712508,-2.33708665452087,0.0194346787923534,0.998304629206928
"ENSG00000175084","DES",11162.2545405393,1.29446642264993,0.554376752667883,2.33499405669599,0.0195437312185171,0.998304629206928
"ENSG00000039139","DNAH5",1724.21605384152,-1.53991105364504,0.660140005298685,-2.33270373145814,0.0196637002214857,0.998304629206928
"ENSG00000241484","ARHGAP8",124.312432617704,-1.22637673604573,0.525781402374208,-2.33248405232276,0.0196752409170129,0.998304629206928
"ENSG00000148824","MTG1",82.9497737785282,-1.32854397066412,0.571033916539274,-2.32655877730643,0.0199887607098485,0.998304629206928
"ENSG00000164976","KIAA1161",135.530379824947,0.671947343518831,0.288947090736779,2.3255030594198,0.020045076514136,0.998304629206928
"ENSG00000169019","COMMD8",101.676938517653,0.868189823089149,0.373589341183723,2.32391486421501,0.0201300574366973,0.998304629206928
"ENSG00000198075","SULT1C4",64.1797560816998,1.63640777746365,0.705321113489582,2.32008902919057,0.0203360616939749,0.998304629206928
"ENSG00000137726","FXYD6",230.695326194353,1.04650391109832,0.451842112681114,2.31608316650397,0.0205537282281185,0.998304629206928
"ENSG00000112773","FAM46A",583.56916915225,0.842820480387425,0.364567916988292,2.31183393028655,0.0207868368128007,0.998304629206928
"ENSG00000172175","MALT1",3148.79548602898,0.61673783572913,0.26682813313745,2.31136735274999,0.0208125726416438,0.998304629206928
"ENSG00000167384","ZNF180",455.936431678828,0.644293611255471,0.278980350665072,2.30945874761257,0.0209181382916443,0.998304629206928
"ENSG00000206633","SNORA80B",69.1118736003126,-1.45863396484234,0.63207602650149,-2.30768753074817,0.0210165221084506,0.998304629206928
"ENSG00000173221","GLRX",200.021783493887,1.16605131834183,0.50558739110455,2.30632990232287,0.0210922055214745,0.998304629206928
"ENSG00000023909","GCLM",289.595141079564,0.49048707240789,0.212678220392127,2.30624025113409,0.0210972116340527,0.998304629206928
"ENSG00000198938","MT-CO3",40344.0567707745,-1.03159129871832,0.447956180952646,-2.30288439490775,0.0212853483941695,0.998304629206928
"ENSG00000111052","LIN7A",138.149118828709,-1.10844707959134,0.481689045320421,-2.30116729944315,0.0213821764837688,0.998304629206928
"ENSG00000198369","SPRED2",588.580207971656,-0.320839798409529,0.139504128245637,-2.29985881023248,0.0214562203179919,0.998304629206928
"ENSG00000225697","SLC26A6",277.652836631418,-1.10099762146368,0.47929082289367,-2.29713895796401,0.0216108439915446,0.998304629206928
"ENSG00000185753","CXorf38",352.517224825046,0.507440354672602,0.220941962896095,2.29671334508439,0.021635127659085,0.998304629206928
"ENSG00000119686","FLVCR2",72.7458723722559,0.761916037640072,0.331855307776627,2.29592843563292,0.021679973565161,0.998304629206928
"ENSG00000113296","THBS4",241.783082835124,-1.91018405127403,0.832924291635343,-2.29334655076949,0.0218280611958631,0.998304629206928
"ENSG00000212135","SNORD67",115.206492565724,-2.25229717952568,0.983221193381444,-2.29073294461819,0.0219788639877641,0.998304629206928
"ENSG00000258441","LINC00641",187.708899616651,-0.915019037152585,0.399591972287286,-2.28988343262996,0.0220280748821056,0.998304629206928
"ENSG00000227418","PCGEM1",527.615653191277,-1.79475956043085,0.784555513645212,-2.28761321438176,0.0221600556697421,0.998304629206928
"ENSG00000173432","SAA1",100.352527695479,-1.65190457266523,0.722589119496582,-2.28609112439457,0.0222489281285032,0.998304629206928
"ENSG00000103227","LMF1",291.230233225322,-0.6896984462873,0.302179377787796,-2.28241401294974,0.0224649087988006,0.998304629206928
"ENSG00000123179","EBPL",282.062430229402,0.476422919361017,0.209125502153639,2.27816748533615,0.0227166007058528,0.998304629206928
"ENSG00000128656","CHN1",141.231722831303,0.769024470344566,0.337716978774918,2.27712705808939,0.022778639320684,0.998304629206928
"ENSG00000142185","TRPM2",87.0006568791522,-0.880499777637386,0.386806155841256,-2.27633341491789,0.0228260616132913,0.998304629206928
"ENSG00000162630","B3GALT2",58.8054306937863,1.12114093818679,0.492820636787431,2.27494722115376,0.0229090961415415,0.998304629206928
"ENSG00000136295","TTYH3",481.86281926337,-1.0466265399132,0.460117473313221,-2.27469418271955,0.0229242817085311,0.998304629206928
"ENSG00000145349","CAMK2D",1374.34880643698,0.498435154645648,0.219300595981516,2.27283994562267,0.023035826869009,0.998304629206928
"ENSG00000198804","MT-CO1",69461.0126564401,-1.09553906877748,0.482391868539429,-2.27105625162074,0.0231435728999499,0.998304629206928
